Term;Alice’sAdventuresinWonderland.txt;ATaleofTwoCitie.txt;Frankenstein.txt;HeartofDarkness.txt;MobyDick.txt;PrideandPrejudice.txt;SherlockHolmes.txt
uninvited;"0,000000";"0,000185";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
Stooping;"0,000000";"0,000369";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
fictitiously;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
whosoever;"0,000000";"0,000417";"0,000000";"0,000000";"0,000160";"0,000000";"0,000000"
combustibles;"0,000000";"0,000000";"0,000267";"0,000000";"0,000000";"0,000000";"0,000000"
convoy;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000242"
method;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
Workmen;"0,000000";"0,000185";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
Surprise;"0,000000";"0,000000";"0,000151";"0,000000";"0,000000";"0,000175";"0,000000"
Threading;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
mizentop;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
exist;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
examples;"0,000000";"0,000000";"0,000000";"0,000000";"0,000379";"0,000000";"0,000000"
Quincey;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000242"
coveted;"0,000000";"0,000000";"0,000267";"0,000000";"0,000000";"0,000000";"0,000000"
heel—it;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
robes;"0,000000";"0,000000";"0,000000";"0,000000";"0,000473";"0,000000";"0,000000"
fairy’s;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
ghost;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
ISLAND;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
shadowed;"0,000000";"0,000000";"0,000000";"0,000000";"0,000189";"0,000000";"0,000000"
drooping;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
exasperation;"0,000000";"0,000185";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
holiest;"0,000000";"0,000000";"0,000000";"0,000000";"0,000284";"0,000000";"0,000000"
witty;"0,000000";"0,000000";"0,000000";"0,000000";"0,000107";"0,000175";"0,000000"
robed;"0,000000";"0,000104";"0,000000";"0,000000";"0,000053";"0,000000";"0,000000"
interlude;"0,000000";"0,000000";"0,000000";"0,000000";"0,000379";"0,000000";"0,000000"
apprehensiveness;"0,000000";"0,000000";"0,000000";"0,000000";"0,000379";"0,000000";"0,000000"
truckle;"0,000000";"0,000000";"0,000000";"0,000359";"0,000000";"0,000000";"0,000000"
starched;"0,000000";"0,000000";"0,000000";"0,001077";"0,000000";"0,000000";"0,000000"
oblivion;"0,000000";"0,000197";"0,000190";"0,000128";"0,000000";"0,000000";"0,000000"
mentioning;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
sighting;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
Ariosto;"0,000000";"0,000000";"0,000267";"0,000000";"0,000000";"0,000000";"0,000000"
Thread;"0,000000";"0,000369";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
Newgate;"0,000000";"0,000554";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
unravel;"0,000000";"0,000000";"0,000151";"0,000000";"0,000000";"0,000000";"0,000136"
throttled;"0,000000";"0,000104";"0,000000";"0,000000";"0,000053";"0,000000";"0,000000"
perverted;"0,000000";"0,000554";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
draped;"0,000000";"0,000000";"0,000000";"0,001436";"0,000000";"0,000000";"0,000000"
theoretical;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000242"
‘Bring;"0,000663";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
vibrate;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
ponderously;"0,000000";"0,000000";"0,000000";"0,000359";"0,000000";"0,000000";"0,000000"
realistic;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000242"
Vineyard;"0,000000";"0,000000";"0,000000";"0,000000";"0,000662";"0,000000";"0,000000"
successes;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000242"
firewood;"0,000000";"0,000263";"0,000000";"0,000128";"0,000034";"0,000000";"0,000000"
sunny;"0,000000";"0,000329";"0,000095";"0,000000";"0,000169";"0,000000";"0,000000"
avoiding;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000351";"0,000136"
climbing;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
development;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
untwist;"0,000663";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
profiles;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
spiritually;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
affaire;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000242"
brisk;"0,000000";"0,000197";"0,000000";"0,000000";"0,000135";"0,000000";"0,000344"
“spos;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
rubbishy;"0,000000";"0,000000";"0,000000";"0,000359";"0,000000";"0,000000";"0,000000"
Senate;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
dazzling;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
ponchos;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
Gnawed;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
other—unless;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
ground;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
blunted;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
occasions—if;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
moonlight;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
sentencing;"0,000000";"0,000185";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
exile;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
trappings;"0,000000";"0,000104";"0,000000";"0,000000";"0,000107";"0,000000";"0,000000"
conveyed;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
Tudor;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000242"
tempest;"0,000000";"0,000131";"0,000380";"0,000000";"0,000303";"0,000000";"0,000000"
boastfulness;"0,000000";"0,000185";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
pretexts;"0,000663";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
skewers;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
me—let’s;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
‘there;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
stateliest;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
275th;"0,000000";"0,000000";"0,000000";"0,000000";"0,000379";"0,000000";"0,000000"
affairs;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
dissoluble;"0,000000";"0,000000";"0,000267";"0,000000";"0,000000";"0,000000";"0,000000"
refreshment;"0,000000";"0,000417";"0,000000";"0,000000";"0,000000";"0,000876";"0,000000"
warmest;"0,000000";"0,000000";"0,000190";"0,000000";"0,000000";"0,000221";"0,000086"
marbleized;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
confidence;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
groups;"0,000000";"0,000104";"0,000000";"0,000000";"0,000053";"0,000000";"0,000000"
Crozetts;"0,000000";"0,000000";"0,000000";"0,000000";"0,000284";"0,000000";"0,000000"
tilted;"0,000000";"0,000000";"0,000000";"0,000000";"0,000107";"0,000000";"0,000136"
tempers;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000310";"0,000000"
compliance;"0,000000";"0,000000";"0,000000";"0,000000";"0,000034";"0,000111";"0,000086"
Cowley’s;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
dignity;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
roasted;"0,000000";"0,000000";"0,000095";"0,000000";"0,000034";"0,000111";"0,000000"
herons;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
wastes;"0,000000";"0,000000";"0,000000";"0,000359";"0,000000";"0,000000";"0,000000"
explanation;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
jointed;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
too—who;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
wasted;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
Currents;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
prison;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
“Pretty;"0,000000";"0,000104";"0,000000";"0,000000";"0,000053";"0,000000";"0,000000"
everlasting;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
Almanack;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
neutral;"0,000000";"0,000066";"0,000000";"0,000000";"0,000101";"0,000000";"0,000258"
thoughtfulness;"0,000000";"0,000000";"0,000095";"0,000000";"0,000034";"0,000221";"0,000000"
Daniel;"0,000000";"0,000000";"0,000452";"0,000000";"0,000160";"0,000000";"0,000000"
‘explanations;"0,000663";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
weeks’;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
Mogul’s;"0,000000";"0,000000";"0,000000";"0,000000";"0,000189";"0,000000";"0,000000"
thoughtfully;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
“Geneva;"0,000000";"0,000000";"0,000801";"0,000000";"0,000000";"0,000000";"0,000000"
revived;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
presumption;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
humble;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
folly;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
crackest;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
Leviathanic;"0,000000";"0,000000";"0,000000";"0,000000";"0,000379";"0,000000";"0,000000"
deluge;"0,000000";"0,000208";"0,000000";"0,000000";"0,000053";"0,000000";"0,000000"
fervent;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
Princes;"0,000000";"0,000185";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
borrowed;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
shoving;"0,000000";"0,000000";"0,000000";"0,000000";"0,000053";"0,000000";"0,000136"
“Officer;"0,000000";"0,000185";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
Bourbons;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
Crash;"0,000000";"0,000369";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
sharpen;"0,000000";"0,000000";"0,000000";"0,000000";"0,000189";"0,000000";"0,000000"
yellowish;"0,000000";"0,000000";"0,000000";"0,000000";"0,000189";"0,000000";"0,000000"
sharper;"0,000000";"0,000000";"0,000000";"0,000000";"0,000379";"0,000000";"0,000000"
“sheaves;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
forests;"0,000000";"0,000000";"0,000095";"0,000256";"0,000169";"0,000000";"0,000000"
foliage;"0,000000";"0,000000";"0,000190";"0,000128";"0,000000";"0,000000";"0,000086"
“‘Shall;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
photograph;"0,000000";"0,000000";"0,000000";"0,000203";"0,000000";"0,000000";"0,003410"
humbly;"0,000472";"0,000197";"0,000000";"0,000000";"0,000067";"0,000000";"0,000000"
Peleg—who;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
surer;"0,000000";"0,000185";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
dotings;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
combined;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
disguise;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
softening;"0,000000";"0,000369";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
liberal;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
Cooper;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
Ferguson;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000966"
sharply;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
on—under;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
orthodoxy;"0,000000";"0,000104";"0,000000";"0,000000";"0,000053";"0,000000";"0,000000"
passionlessness;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
belonging;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
incredulity;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
aye—they;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
luckiest;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000310";"0,000000"
amounts;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
impalpable;"0,000000";"0,000000";"0,000000";"0,000405";"0,000053";"0,000000";"0,000000"
Greatly;"0,000000";"0,000369";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
Mealy;"0,000000";"0,000000";"0,000000";"0,000000";"0,000189";"0,000000";"0,000000"
patronage;"0,000000";"0,000313";"0,000000";"0,000000";"0,000000";"0,000701";"0,000000"
weighted;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000483"
inquisitive;"0,000000";"0,000208";"0,000301";"0,000000";"0,000000";"0,000000";"0,000000"
dismount;"0,000000";"0,000208";"0,000151";"0,000000";"0,000000";"0,000000";"0,000000"
bowsman;"0,000000";"0,000000";"0,000000";"0,000000";"0,000757";"0,000000";"0,000000"
Dead;"0,000000";"0,000417";"0,000000";"0,000405";"0,000000";"0,000000";"0,000000"
‘Begin;"0,000663";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
crackers;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
revival;"0,000000";"0,000208";"0,000000";"0,000000";"0,000000";"0,000175";"0,000000"
especial;"0,000000";"0,000104";"0,000301";"0,000000";"0,000000";"0,000000";"0,000000"
Deal;"0,000000";"0,000000";"0,000000";"0,000718";"0,000000";"0,000000";"0,000000"
cashbox;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000242"
strange;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
citron;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
‘monster;"0,000000";"0,000000";"0,000267";"0,000000";"0,000000";"0,000000";"0,000000"
Dear;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
may’st;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
know—relieve;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
folks;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
reappearance;"0,000000";"0,000000";"0,000000";"0,000000";"0,000189";"0,000000";"0,000000"
mismanagement;"0,000000";"0,000104";"0,000000";"0,000000";"0,000000";"0,000175";"0,000000"
shouted—“No;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
relieving;"0,000000";"0,000104";"0,000000";"0,000000";"0,000053";"0,000000";"0,000000"
divided;"0,000000";"0,000263";"0,000000";"0,000000";"0,000337";"0,000442";"0,000000"
moth—”;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
methinks;"0,000000";"0,000000";"0,000000";"0,000000";"0,000379";"0,000000";"0,000000"
Alabama;"0,000000";"0,000000";"0,000000";"0,000000";"0,000568";"0,000000";"0,000000"
Bears;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
sperm’s;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
pear;"0,000000";"0,000000";"0,000000";"0,000000";"0,000189";"0,000000";"0,000000"
peas;"0,000000";"0,000185";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
peal;"0,000000";"0,000104";"0,000000";"0,000203";"0,000000";"0,000000";"0,000000"
confinement;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
sneezing;"0,002247";"0,000000";"0,000000";"0,000000";"0,000107";"0,000000";"0,000000"
divides;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
treasure;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
gravestone;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
Burkes;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
coffer;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
gallied;"0,000000";"0,000000";"0,000000";"0,000000";"0,000284";"0,000000";"0,000000"
—fixed;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
morbidly;"0,000000";"0,000000";"0,000000";"0,000359";"0,000000";"0,000000";"0,000000"
Deck;"0,000000";"0,000000";"0,000000";"0,000000";"0,000568";"0,000000";"0,000000"
shrugging;"0,000000";"0,000185";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
peak;"0,000000";"0,000000";"0,000151";"0,000000";"0,000107";"0,000000";"0,000000"
Raimond;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
jettest;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
coffee;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
folio;"0,000000";"0,000000";"0,000000";"0,000000";"0,000189";"0,000000";"0,000000"
hopeless;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
strands;"0,000000";"0,000000";"0,000000";"0,000000";"0,000189";"0,000000";"0,000000"
bowsmen;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
cheerfulness;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
monuments;"0,000000";"0,000000";"0,000151";"0,000000";"0,000053";"0,000000";"0,000000"
Crane;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000242"
Sigismond;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000242"
“Guard;"0,000000";"0,000185";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
uncles;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000931";"0,000000"
heroes;"0,000000";"0,000000";"0,000603";"0,000000";"0,000267";"0,000000";"0,000000"
spoons;"0,000000";"0,000000";"0,000000";"0,000000";"0,000189";"0,000000";"0,000000"
ceased;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
Affected;"0,000000";"0,000104";"0,000000";"0,000000";"0,000053";"0,000000";"0,000000"
Bromley;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000310";"0,000000"
fruitlessly;"0,000000";"0,000000";"0,000267";"0,000000";"0,000000";"0,000000";"0,000000"
chancery;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
extremest;"0,000000";"0,000000";"0,000301";"0,000000";"0,000107";"0,000000";"0,000000"
heedfulness;"0,000000";"0,000000";"0,000000";"0,000000";"0,000189";"0,000000";"0,000000"
birth;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
peck;"0,000000";"0,000185";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
Deep;"0,000000";"0,000313";"0,000000";"0,000000";"0,000053";"0,000000";"0,000000"
Deer;"0,000000";"0,000000";"0,000000";"0,000000";"0,000189";"0,000000";"0,000000"
recurrence;"0,000000";"0,000000";"0,000267";"0,000000";"0,000000";"0,000000";"0,000000"
